id,hic_lab_or,hic_tp_pct,hic_tp_cat,hic_tp_num,hic_p_tn,hic_np_tn,hic_pp_tn,area_ha,id_pk,HIC_1,HIC_2,hic_num_t,HIC_3,HIC_4,HIC_5,HIC_6,area_m2,NOMBRE_HUM,COD_IHA
543172,"62201_72,62200_25",6220_97,6220*,1,1,0,0,72229.449999999997090,388936,62201_72,62200_25,2,,,,,28068.810,Salinas de Cabo de Gata,IHA611009
368115,62201_100,6220_100,6220*,1,1,0,0,2847.389999999999873,397809,62201_100,,1,,,,,2828.633,Salar de los Canos,IHA611018
225670,"40901_50,62201_27,53307_12","5330_12,4090_50,6220_27","5330,4090,6220*",3,1,2,0,29166.860000000000582,391693,40901_50,62201_27,3,53307_12,,,,29190.024,Cola del Embalse del Negratín,IHA614010
158270,"1430_100,62201_72,14201_5","1430_100,6220_72,1420_5","1430,6220*,1420",3,1,2,0,6632.304999990000397,391753,1430_100,62201_72,3,14201_5,,,,6637.410,Saladar del Margen,IHA614009
85406,"62201_72,1430_65","1430_65,6220_72","1430,6220*",2,1,1,0,1787.444999999999936,392621,62201_72,1430_65,2,,,,,1788.859,Cola del Embalse del Negratín,IHA614010
526450,"62201_72,1430_55","6220_72,1430_55","6220*,1430",2,1,1,0,403.844999999746221,393980,62201_72,1430_55,2,,,,,404.154,Barranco del Agua,IHA614023
478193,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,9819.340000000000146,394643,62201_14,62200_13,3,53306_12,,,,3.879,Cañada de las Norias,IHA611005
324137,"53306_50,62201_14,62200_13","6220_27,5330_50","6220*,5330",2,1,1,0,14777.184999999999491,397951,53306_50,62201_14,3,62200_13,,,,14788.541,Ribera de la Algaida,IHA611010
160567,"1430_75,62201_72","6220_72,1430_75","6220*,1430",2,1,1,0,10973.139999999999418,398029,1430_75,62201_72,2,,,,,10981.566,Saladar del Margen,IHA614009
503219,"62201_50,14201_40","1420_40,6220_50","1420,6220*",2,1,1,0,39251.694999999992433,401350,62201_50,14201_40,2,,,,,39281.849,Saladar del Margen,IHA614009
521351,62201_72,6220_72,6220*,1,1,0,0,13087.909999999999854,402010,62201_72,,1,,,,,13098.007,Saladar del Margen,IHA614009
507356,62201_72,6220_72,6220*,1,1,0,0,15356.074999899999966,404274,62201_72,,1,,,,,3993.732,Salinas de Cabo de Gata,IHA611009
357518,"62200_27,53302_12,1430_5","5330_12,6220_27,1430_5","5330,6220*,1430",3,1,2,0,10450.504999999999200,404587,62200_27,53302_12,3,1430_5,,,,7431.608,Salinas de Cabo de Gata,IHA611009
125545,"92D00_50,62201_30,3250_20","3250_20,6220_30,92D0_50","3250,6220*,92D0",3,1,2,0,6432.385000000000218,406194,92D00_50,62201_30,3,3250_20,,,,6436.823,Rambla Morales,IHA611003
160918,"1430_90,62200_10","6220_10,1430_90","6220*,1430",2,1,1,0,43999.055000000007567,406682,1430_90,62200_10,2,,,,,8410.675,Salinas de Cabo de Gata,IHA611009
45281,"40901_50,62201_27,53307_12","5330_12,4090_50,6220_27","5330,4090,6220*",3,1,2,0,5798.564999999999600,423165,40901_50,62201_27,3,53307_12,,,,3671.414,Cola del Embalse del Negratín,IHA614010
524396,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,679.940000000505165,425599,62201_72,13101_5,2,,,,,680.463,Saladar del Margen,IHA614009
357248,"62200_27,53302_12","5330_12,6220_27","5330,6220*",2,1,1,0,2701.795000000000073,408923,62200_27,53302_12,2,,,,,2703.623,Salinas de Cabo de Gata,IHA611009
534896,"62201_72,40901_12","4090_12,6220_72","4090,6220*",2,1,1,0,396621.849999999976717,414218,62201_72,40901_12,2,,,,,62464.907,Cola del Embalse del Negratín,IHA614010
523246,62201_72,6220_72,6220*,1,1,0,0,15456.954999999999927,416295,62201_72,,1,,,,,12095.180,Barranco del Agua,IHA614023
524402,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,9285.840000030000738,419788,62201_72,13101_5,2,,,,,9293.010,Saladar del Margen,IHA614009
534661,"62201_72,40901_12","4090_12,6220_72","4090,6220*",2,1,1,0,393757.804999999993015,422033,62201_72,40901_12,2,,,,,57048.967,Cola del Embalse del Negratín,IHA614010
534677,"62201_72,40901_12","4090_12,6220_72","4090,6220*",2,1,1,0,6017.095000000000255,422203,62201_72,40901_12,2,,,,,6021.863,Cola del Embalse del Negratín,IHA614010
524454,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,1413.935000010000067,422760,62201_72,13101_5,2,,,,,1414.880,Barranco del Agua,IHA614023
458485,"62201_100,62200_100,53305_12","6220_100,5330_12","6220*,5330",2,1,1,0,28175.119999999998981,422805,62201_100,62200_100,3,53305_12,,,,28194.588,Rambla Morales,IHA611003
521223,62201_72,6220_72,6220*,1,1,0,0,1901.410000000000082,423571,62201_72,,1,,,,,1902.874,Saladar del Margen,IHA614009
542976,"62201_72,62200_25",6220_97,6220*,1,1,0,0,2258.780000000000200,426557,62201_72,62200_25,2,,,,,2198.183,Cañada de las Norias,IHA611005
478057,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,9448.600000009997530,428217,62201_14,62200_13,3,53306_12,,,,9455.941,Salinas de Cerrillos,IHA611004
543160,"62201_72,62200_25",6220_97,6220*,1,1,0,0,11541.754999999999200,429629,62201_72,62200_25,2,,,,,11549.683,Salinas de Cabo de Gata,IHA611009
478348,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,96850.020000000004075,429752,62201_14,62200_13,3,53306_12,,,,96915.792,Salinas de Cabo de Gata,IHA611009
526439,"62201_72,1430_55","1430_55,6220_72","1430,6220*",2,1,1,0,624.629999997465688,433048,62201_72,1430_55,2,,,,,625.108,Barranco del Agua,IHA614023
492920,"62201_27,53305_24,53304_24,1430_5","6220_27,5330_48,1430_5","6220*,5330,1430",3,1,2,0,10785.075000000000728,433106,62201_27,53305_24,4,53304_24,1430_5,,,10502.686,Río Antas,IHA611017
540548,"62201_72,40901_50","4090_50,6220_72","4090,6220*",2,1,1,0,101884.899999999994179,433819,62201_72,40901_50,2,,,,,46457.465,Cola del Embalse del Negratín,IHA614010
525022,"62201_72,1430_55","6220_72,1430_55","6220*,1430",2,1,1,0,3405.245000009999785,435148,62201_72,1430_55,2,,,,,3407.052,Salar de los Canos,IHA611018
542825,"62201_72,62200_25",6220_97,6220*,1,1,0,0,4059.889999999999873,435622,62201_72,62200_25,2,,,,,632.281,Salinas de Cerrillos,IHA611004
542388,"62201_72,40901_50,1430_5","4090_50,6220_72,1430_5","4090,6220*,1430",3,1,2,0,562929.069999999948777,436335,62201_72,40901_50,3,1430_5,,,,371762.439,Cola del Embalse del Negratín,IHA614010
357296,"62200_27,53302_12","5330_12,6220_27","5330,6220*",2,1,1,0,15304.219999999999345,436871,62200_27,53302_12,2,,,,,15314.571,Salinas de Cabo de Gata,IHA611009
537131,"62201_72,40901_25","6220_72,4090_25","6220*,4090",2,1,1,0,12755.399999999999636,437716,62201_72,40901_25,2,,,,,12765.532,Cola del Embalse del Negratín,IHA614010
543191,"62201_72,62200_25",6220_97,6220*,1,1,0,0,27093.044999999998254,438554,62201_72,62200_25,2,,,,,27111.655,Salinas de Cabo de Gata,IHA611009
521324,62201_72,6220_72,6220*,1,1,0,0,8404.819999999999709,440119,62201_72,,1,,,,,8411.315,Saladar del Margen,IHA614009
540110,"62201_72,40901_50","4090_50,6220_72","4090,6220*",2,1,1,0,8355.264999999999418,441546,62201_72,40901_50,2,,,,,8361.887,Cola del Embalse del Negratín,IHA614010
225671,"40901_50,62201_27,53307_12","6220_27,4090_50,5330_12","6220*,4090,5330",3,1,2,0,4559.415000019999752,463572,40901_50,62201_27,3,53307_12,,,,4563.035,Cola del Embalse del Negratín,IHA614010
544645,"62201_72,62200_25,1430_5","6220_97,1430_5","6220*,1430",2,1,1,0,31001.615000000001601,447500,62201_72,62200_25,3,1430_5,,,,28206.724,Cola del Embalse del Negratín,IHA614010
522783,62201_72,6220_72,6220*,1,1,0,0,111.634999998959245,452537,62201_72,,1,,,,,111.720,Barranco del Agua,IHA614023
523318,"62201_72,14201_5","1420_5,6220_72","1420,6220*",2,1,1,0,1085.789999999999964,448827,62201_72,14201_5,2,,,,,1086.625,Saladar del Margen,IHA614009
158207,"1430_100,62201_72,14201_5","6220_72,1420_5,1430_100","6220*,1420,1430",3,1,2,0,5978.515000000000327,449285,1430_100,62201_72,3,14201_5,,,,5983.115,Saladar del Margen,IHA614009
524468,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,1030.380000000000109,451437,62201_72,13101_5,2,,,,,1031.174,Saladar del Margen,IHA614009
478180,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,69004.050000000002910,456449,62201_14,62200_13,3,53306_12,,,,6777.717,Cañada de las Norias,IHA611005
184403,"3250_5,62201_0,92D00_0","6220_0,92D0_0,3250_5","6220*,92D0,3250",3,1,2,0,4142.635000010000113,458580,3250_5,62201_0,3,92D00_0,,,,4145.494,Rambla Morales,IHA611003
507818,62201_72,6220_72,6220*,1,1,0,0,876.885000005833717,458616,62201_72,,1,,,,,877.492,Rambla Morales,IHA611003
61674,"62200_27,53302_12","6220_27,5330_12","6220*,5330",2,1,1,0,77276.654999999998836,459059,62200_27,53302_12,2,,,,,21657.722,Rambla Morales,IHA611003
225659,"40901_50,62201_27,53307_12","4090_50,6220_27,5330_12","4090,6220*,5330",3,1,2,0,79390.715000000011059,463379,40901_50,62201_27,3,53307_12,,,,10680.804,Cola del Embalse del Negratín,IHA614010
524435,"62201_72,13101_5","6220_72,1310_5","6220*,1310",2,1,1,0,11125.014999999999418,463547,62201_72,13101_5,2,,,,,11133.531,Barranco del Agua,IHA614023
802568,"92D00_40,3250_20,62201_0","6220_0,3250_20,92D0_40","6220*,3250,92D0",3,1,2,0,43028.194999999992433,463949,92D00_40,3250_20,3,62201_0,,,,10521.237,Rambla Morales,IHA611003
543202,"62201_72,62200_25",6220_97,6220*,1,1,0,0,537967.390000000013970,464199,62201_72,62200_25,2,,,,,26197.192,Salinas de Cabo de Gata,IHA611009
543195,"62201_72,62200_25",6220_97,6220*,1,1,0,0,9472.864999999999782,464388,62201_72,62200_25,2,,,,,6495.225,Salinas de Cabo de Gata,IHA611009
521285,62201_72,6220_72,6220*,1,1,0,0,550.494999999292190,468196,62201_72,,1,,,,,550.919,Saladar del Margen,IHA614009
518811,"62201_72,15101_25","6220_72,1510_25","6220*,1510*",2,2,0,0,464.084999996369049,470316,62201_72,15101_25,2,,,,,464.441,Saladar del Margen,IHA614009
527686,"62201_72,1430_65","6220_72,1430_65","6220*,1430",2,1,1,0,23127.715000000000146,469880,62201_72,1430_65,2,,,,,23146.009,Cola del Embalse del Negratín,IHA614010
524406,"62201_72,13101_5","6220_72,1310_5","6220*,1310",2,1,1,0,22670.215000000000146,476013,62201_72,13101_5,2,,,,,22603.801,Saladar del Margen,IHA614009
537136,"62201_72,40901_25","6220_72,4090_25","6220*,4090",2,1,1,0,88406.579999900015537,480190,62201_72,40901_25,2,,,,,88476.588,Cola del Embalse del Negratín,IHA614010
478313,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,1108.464999999999918,494734,62201_14,62200_13,3,53306_12,,,,1109.335,Cañada de las Norias,IHA611005
521142,62201_72,6220_72,6220*,1,1,0,0,9237.975000000000364,486602,62201_72,,1,,,,,5543.509,Saladar del Margen,IHA614009
359176,62200_50,6220_50,6220*,1,1,0,0,1239.050000010000076,487511,62200_50,,1,,,,,1237.711,Salinas de Cabo de Gata,IHA611009
265956,"53302_12,53304_12,53305_12,62200_10","5330_36,6220_10","5330,6220*",2,1,1,0,38738.290000000000873,487797,53302_12,53304_12,4,53305_12,62200_10,,,38759.037,Río Antas,IHA611017
83887,62201_72,6220_72,6220*,1,1,0,0,182.150000000809086,498652,62201_72,,1,,,,,182.293,Humedales de Baza,IHA614025
356126,"62200_25,53306_12","6220_25,5330_12","6220*,5330",2,1,1,0,1406.575000000000045,489963,62200_25,53306_12,2,,,,,367.485,Cañada de las Norias,IHA611005
37558,"1430_75,62201_72","1430_75,6220_72","1430,6220*",2,1,1,0,10399.600000000000364,491769,1430_75,62201_72,2,,,,,10407.646,Saladar del Margen,IHA614009
478259,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,8125.659999989999960,491888,62201_14,62200_13,3,53306_12,,,,1202.034,Cañada de las Norias,IHA611005
86986,"62201_72,40901_25","6220_72,4090_25","6220*,4090",2,1,1,0,63095.830000000001746,492112,62201_72,40901_25,2,,,,,4583.415,Cola del Embalse del Negratín,IHA614010
544648,"62201_72,62200_25,1430_5","1430_5,6220_97","1430,6220*",2,1,1,0,16260.045000000000073,492304,62201_72,62200_25,3,1430_5,,,,16272.946,Cola del Embalse del Negratín,IHA614010
542808,"62201_72,62200_25",6220_97,6220*,1,1,0,0,917.654999998653238,506614,62201_72,62200_25,2,,,,,918.375,Cañada de las Norias,IHA611005
538877,"62201_72,40901_25,1430_5","6220_72,4090_25,1430_5","6220*,4090,1430",3,1,2,0,1889.950000000000045,494671,62201_72,40901_25,3,1430_5,,,,1031.292,Cola del Embalse del Negratín,IHA614010
507263,62201_72,6220_72,6220*,1,1,0,0,10214.944999999999709,495041,62201_72,,1,,,,,10222.802,Ribera de la Algaida,IHA611010
225655,"40901_50,62201_27,53307_12","4090_50,5330_12,6220_27","4090,5330,6220*",3,1,2,0,12762.680000000000291,496257,40901_50,62201_27,3,53307_12,,,,4579.209,Cola del Embalse del Negratín,IHA614010
524427,"62201_72,13101_5","6220_72,1310_5","6220*,1310",2,1,1,0,455.084999998982596,496502,62201_72,13101_5,2,,,,,178.699,Barranco del Agua,IHA614023
84185,62201_72,6220_72,6220*,1,1,0,0,10221.479999999999563,499065,62201_72,,1,,,,,2257.136,Saladar del Margen,IHA614009
544649,"62201_72,62200_25,1430_5","1430_5,6220_97","1430,6220*",2,1,1,0,209714.179999999993015,500475,62201_72,62200_25,3,1430_5,,,,209880.479,Cola del Embalse del Negratín,IHA614010
87311,"62201_72,40901_25,1430_5","6220_72,4090_25,1430_5","6220*,4090,1430",3,1,2,0,171.725000001065268,500674,62201_72,40901_25,3,1430_5,,,,171.861,Cola del Embalse del Negratín,IHA614010
521180,62201_72,6220_72,6220*,1,1,0,0,1218.559999999999945,501102,62201_72,,1,,,,,1219.498,Saladar del Margen,IHA614009
160926,"1430_90,62200_10","6220_10,1430_90","6220*,1430",2,1,1,0,77087.195000000006985,508352,1430_90,62200_10,2,,,,,47289.529,Salinas de Cabo de Gata,IHA611009
538841,"62201_72,40901_25,1430_5","6220_72,4090_25,1430_5","6220*,4090,1430",3,1,2,0,36903.754999999997381,510626,62201_72,40901_25,3,1430_5,,,,36933.033,Cola del Embalse del Negratín,IHA614010
160039,"1430_65,62200_50","1430_65,6220_50","1430,6220*",2,1,1,0,6126.334999990001052,511147,1430_65,62200_50,2,,,,,6130.537,Salinas de Cabo de Gata,IHA611009
526458,"62201_72,1430_55","1430_55,6220_72","1430,6220*",2,1,1,0,708.424999999976649,515397,62201_72,1430_55,2,,,,,708.967,Barranco del Agua,IHA614023
488759,"62201_27,53303_25,1430_5","1430_5,6220_27,5330_25","1430,6220*,5330",3,1,2,0,551.495000005363181,515197,62201_27,53303_25,3,1430_5,,,,551.932,Cola del Embalse del Negratín,IHA614010
87580,"62201_72,40901_50","4090_50,6220_72","4090,6220*",2,1,1,0,29076.904999999998836,517667,62201_72,40901_50,2,,,,,8353.100,Cola del Embalse del Negratín,IHA614010
543188,"62201_72,62200_25",6220_97,6220*,1,1,0,0,46387.819999999999709,521225,62201_72,62200_25,2,,,,,46419.697,Salinas de Cabo de Gata,IHA611009
23833,"62201_27,53305_24,53304_24","6220_27,5330_48","6220*,5330",2,1,1,0,6116.930000020000080,521329,62201_27,53305_24,3,53304_24,,,,6120.149,Salar de los Canos,IHA611018
352229,"62200_25,53306_12","6220_25,5330_12","6220*,5330",2,1,1,0,1998.089999999999918,524608,62200_25,53306_12,2,,,,,61.382,Cañada de las Norias,IHA611005
507269,62201_72,6220_72,6220*,1,1,0,0,51754.635000000002037,527829,62201_72,,1,,,,,51794.415,Ribera de la Algaida,IHA611010
356113,"62200_25,53306_12","6220_25,5330_12","6220*,5330",2,1,1,0,5910.069999989999815,529402,62200_25,53306_12,2,,,,,3276.769,Cañada de las Norias,IHA611005
526462,"62201_72,1430_55","1430_55,6220_72","1430,6220*",2,1,1,0,160.335000000204900,530568,62201_72,1430_55,2,,,,,160.458,Barranco del Agua,IHA614023
542876,"62201_72,62200_25",6220_97,6220*,1,1,0,0,16848.505000000001019,532097,62201_72,62200_25,2,,,,,16861.728,Cañada de las Norias,IHA611005
337508,"62200_10,53304_5,53305_5,62201_5","5330_10,6220_15","5330,6220*",2,1,1,0,8314.360000020000371,532637,62200_10,53304_5,4,53305_5,62201_5,,,8318.792,Río Antas,IHA611017
521274,62201_72,6220_72,6220*,1,1,0,0,164.794999999443547,534439,62201_72,,1,,,,,164.922,Saladar del Margen,IHA614009
521339,62201_72,6220_72,6220*,1,1,0,0,6241.425000010000076,534452,62201_72,,1,,,,,6246.243,Saladar del Margen,IHA614009
148283,"14200_100,1150_0","1420_100,1150_0","1420,1150*",2,1,1,0,2881.074999999999818,838744,14200_100,1150_0,2,,,,,2883.351,Charcones de Punta Entinas,IHA611001
136595,"1150_100,14200_50","1420_50,1150_100","1420,1150*",2,1,1,0,1745.055000000000064,838758,1150_100,14200_50,2,,,,,1746.412,Salinas de Cerrillos,IHA611004
477737,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,2809.699999999999818,538231,62201_14,62200_13,3,53306_12,,,,2811.911,Cañada de las Norias,IHA611005
477965,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,11166.454999999999927,541654,62201_14,62200_13,3,53306_12,,,,11175.147,Salinas de Cerrillos,IHA611004
526446,"62201_72,1430_55","1430_55,6220_72","1430,6220*",2,1,1,0,3986.570000000000164,539450,62201_72,1430_55,2,,,,,3989.620,Barranco del Agua,IHA614023
157777,"14201_50,14101_30,15101_10","1410_30,1420_50,1510_10","1410,1420,1510*",3,1,2,0,2712.105000000000018,841029,14201_50,14101_30,3,15101_10,,,,2714.187,Saladar del Margen,IHA614009
61680,"62200_27,53302_12","5330_12,6220_27","5330,6220*",2,1,1,0,11039.764999999999418,544177,62200_27,53302_12,2,,,,,11047.404,Rambla Morales,IHA611003
478427,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,10150.920000000000073,542889,62201_14,62200_13,3,53306_12,,,,10158.726,Ribera de la Algaida,IHA611010
540681,"62201_72,40901_50","6220_72,4090_50","6220*,4090",2,1,1,0,5417.989999979999993,542877,62201_72,40901_50,2,,,,,3.991,Cola del Embalse del Negratín,IHA614010
507246,62201_72,6220_72,6220*,1,1,0,0,7738.489999979999993,542942,62201_72,,1,,,,,7744.444,Ribera de la Algaida,IHA611010
543181,"62201_72,62200_25",6220_97,6220*,1,1,0,0,144947.864999999990687,543199,62201_72,62200_25,2,,,,,145047.361,Salinas de Cabo de Gata,IHA611009
527678,"62201_72,1430_65","1430_65,6220_72","1430,6220*",2,1,1,0,48452.849999999998545,543511,62201_72,1430_65,2,,,,,48491.195,Cola del Embalse del Negratín,IHA614010
88107,"62201_72,62200_25",6220_97,6220*,1,1,0,0,2652.059999999999945,545957,62201_72,62200_25,2,,,,,2654.164,Cola del Embalse del Negratín,IHA614010
319769,"53306_38,62201_14,62200_13","6220_27,5330_38","6220*,5330",2,1,1,0,15797.034999999999854,545996,53306_38,62201_14,3,62200_13,,,,15809.670,Albufera Nueva,IHA611008
520414,62201_72,6220_72,6220*,1,1,0,0,389.884999998016781,546946,62201_72,,1,,,,,281.991,Saladar del Margen,IHA614009
319768,"53306_38,62201_14,62200_13","6220_27,5330_38","6220*,5330",2,1,1,0,24821.240000000001601,547703,53306_38,62201_14,3,62200_13,,,,24841.093,Albufera Nueva,IHA611008
732022,"6420_77,62201_72,40901_50,1430_5","6220_72,1430_5,6420_77,4090_50","6220*,1430,6420,4090",4,1,3,0,803.179999999435950,547787,6420_77,62201_72,4,40901_50,1430_5,,,803.818,Cola del Embalse del Negratín,IHA614010
478297,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,62589.339999999996508,549605,62201_14,62200_13,3,53306_12,,,,2005.060,Cañada de las Norias,IHA611005
534938,"62201_72,40901_12","4090_12,6220_72","4090,6220*",2,1,1,0,154351.154999999998836,550560,62201_72,40901_12,2,,,,,48209.073,Cola del Embalse del Negratín,IHA614010
803705,"92D00_50,62201_30,3250_20","3250_20,6220_30,92D0_50","3250,6220*,92D0",3,1,2,0,5147.750000000000000,551366,92D00_50,62201_30,3,3250_20,,,,5151.305,Rambla Morales,IHA611003
540627,"62201_72,40901_50","6220_72,4090_50","6220*,4090",2,1,1,0,213761.289999999979045,551915,62201_72,40901_50,2,,,,,125865.123,Cola del Embalse del Negratín,IHA614010
478333,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,29425.220000000001164,553671,62201_14,62200_13,3,53306_12,,,,19226.222,Cañada de las Norias,IHA611005
527531,"62201_72,1430_65","1430_65,6220_72","1430,6220*",2,1,1,0,6084.914999999999964,556103,62201_72,1430_65,2,,,,,5876.961,Humedales de Baza,IHA614025
507819,62201_72,6220_72,6220*,1,1,0,0,1168.925000010000076,561078,62201_72,,1,,,,,1169.735,Rambla Morales,IHA611003
81992,62201_72,6220_72,6220*,1,1,0,0,699.959999999593492,561100,62201_72,,1,,,,,700.440,Salinas de Cabo de Gata,IHA611009
521212,62201_72,6220_72,6220*,1,1,0,0,2315.244999999999891,561177,62201_72,,1,,,,,2317.027,Saladar del Margen,IHA614009
544644,"62201_72,62200_25,1430_5","1430_5,6220_97","1430,6220*",2,1,1,0,27434.270000000000437,562853,62201_72,62200_25,3,1430_5,,,,24143.131,Cola del Embalse del Negratín,IHA614010
357295,"62200_27,53302_12","5330_12,6220_27","5330,6220*",2,1,1,0,1407.359999990000233,571973,62200_27,53302_12,2,,,,,1408.312,Salinas de Cabo de Gata,IHA611009
534653,"62201_72,40901_12","4090_12,6220_72","4090,6220*",2,1,1,0,23253.349999999998545,567728,62201_72,40901_12,2,,,,,23271.807,Cola del Embalse del Negratín,IHA614010
803105,"92D00_5,3250_0,62201_0","3250_0,92D0_5,6220_0","3250,92D0,6220*",3,1,2,0,114261.684999999997672,567888,92D00_5,3250_0,3,62201_0,,,,29338.250,Rambla Morales,IHA611003
84878,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,499.750000001862645,585760,62201_72,13101_5,2,,,,,500.132,Barranco del Agua,IHA614023
540593,"62201_72,40901_50","6220_72,4090_50","6220*,4090",2,1,1,0,9059.290000000000873,569967,62201_72,40901_50,2,,,,,84.091,Cola del Embalse del Negratín,IHA614010
472139,62201_12,6220_12,6220*,1,1,0,0,16815.580000000001746,570854,62201_12,,1,,,,,16824.512,Río Antas,IHA611017
17961,62201_72,6220_72,6220*,1,1,0,0,268.594999999941194,573676,62201_72,,1,,,,,268.808,Cola del Embalse del Negratín,IHA614010
18161,"62201_72,13101_5","6220_72,1310_5","6220*,1310",2,1,1,0,378.924999996082533,575387,62201_72,13101_5,2,,,,,379.218,Saladar del Margen,IHA614009
524415,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,18590.174999999999272,577760,62201_72,13101_5,2,,,,,18604.574,Saladar del Margen,IHA614009
357102,"62200_27,53302_0","5330_0,6220_27","5330,6220*",2,1,1,0,1076099.254999999888241,578076,62200_27,53302_0,2,,,,,202537.208,Salinas de Cabo de Gata,IHA611009
160928,"1430_90,62200_10","1430_90,6220_10","1430,6220*",2,1,1,0,561136.354999999981374,580179,1430_90,62200_10,2,,,,,543765.610,Salinas de Cabo de Gata,IHA611009
492934,"62201_27,53305_24,53304_24,1430_5","6220_27,1430_5,5330_48","6220*,1430,5330",3,1,2,0,166566.975000000005821,580257,62201_27,53305_24,4,53304_24,1430_5,,,139132.768,Salar de los Canos,IHA611018
478070,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,5427.354999989999669,580594,62201_14,62200_13,3,53306_12,,,,5431.571,Salinas de Cerrillos,IHA611004
452524,"62201_100,62200_100",6220_100,6220*,1,1,0,0,1480.180000009999958,612043,62201_100,62200_100,2,,,,,1480.961,Salar de los Canos,IHA611018
478223,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,24323.319999999999709,585348,62201_14,62200_13,3,53306_12,,,,173.838,Cañada de las Norias,IHA611005
534359,"62201_72,40901_12","6220_72,4090_12","6220*,4090",2,1,1,0,4851.725000010000258,585578,62201_72,40901_12,2,,,,,4855.574,Cola del Embalse del Negratín,IHA614010
87971,"62201_72,62200_25",6220_97,6220*,1,1,0,0,20194.215000000000146,588297,62201_72,62200_25,2,,,,,16461.569,Salinas de Cabo de Gata,IHA611009
88147,"62201_72,62200_25,1430_5","6220_97,1430_5","6220*,1430",2,1,1,0,2301.219999980000011,605466,62201_72,62200_25,3,1430_5,,,,2303.045,Cola del Embalse del Negratín,IHA614010
452525,"62201_100,62200_100",6220_100,6220*,1,1,0,0,3160.940000009999949,593194,62201_100,62200_100,2,,,,,3162.619,Salar de los Canos,IHA611018
542832,"62201_72,62200_25",6220_97,6220*,1,1,0,0,3604.949999999999818,594056,62201_72,62200_25,2,,,,,3607.748,Salinas de Cerrillos,IHA611004
357919,"62200_27,53306_12,53305_12,53304_12","6220_27,5330_36","6220*,5330",2,1,1,0,6082.999999980000212,596467,62200_27,53306_12,4,53305_12,53304_12,,,6087.783,Cañada de las Norias,IHA611005
18264,"62201_72,1430_55","6220_72,1430_55","6220*,1430",2,1,1,0,242.464999997530839,596542,62201_72,1430_55,2,,,,,242.650,Barranco del Agua,IHA614023
476188,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,6346.020000010000331,597025,62201_14,62200_13,3,53306_12,,,,6350.999,Cañada de las Norias,IHA611005
523327,62201_72,6220_72,6220*,1,1,0,0,4574.325000009999712,597304,62201_72,,1,,,,,192.769,Barranco del Agua,IHA614023
484096,"62201_24,62200_24",6220_48,6220*,1,1,0,0,24986.455000000001746,598437,62201_24,62200_24,2,,,,,24999.604,Salar de los Canos,IHA611018
84883,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,74.274999998870769,602259,62201_72,13101_5,2,,,,,74.332,Saladar del Margen,IHA614009
519716,62201_72,6220_72,6220*,1,1,0,0,17415.369999999998981,602401,62201_72,,1,,,,,17429.075,Humedales de Baza,IHA614025
242385,"5210_90,40901_5,62201_5","4090_5,5210_90,6220_5","4090,5210,6220*",3,1,2,0,156793.304999999993015,603952,5210_90,40901_5,3,62201_5,,,,96353.190,Cola del Embalse del Negratín,IHA614010
23861,"62201_27,53305_24,53304_24","6220_27,5330_48","6220*,5330",2,1,1,0,3723.454999999999927,609712,62201_27,53305_24,3,53304_24,,,,3725.427,Salar de los Canos,IHA611018
351238,"62200_13,53306_12","6220_13,5330_12","6220*,5330",2,1,1,0,53436.904999999998836,609881,62200_13,53306_12,2,,,,,47685.544,Cañada de las Norias,IHA611005
521217,62201_72,6220_72,6220*,1,1,0,0,5601.350000010000258,610415,62201_72,,1,,,,,5605.678,Saladar del Margen,IHA614009
359197,62200_50,6220_50,6220*,1,1,0,0,1159.050000010000076,612855,62200_50,,1,,,,,278.372,Salinas de Cabo de Gata,IHA611009
