id,hic_lab_or,hic_tp_pct,hic_tp_cat,hic_tp_num,hic_p_tn,hic_np_tn,hic_pp_tn,area_ha,id_pk,HIC_1,HIC_2,hic_num_t,HIC_3,HIC_4,HIC_5,HIC_6,area_m2
148428,"14200_100,1150_100","1420_100,1150_100","1420,1150*",2,1,1,0,67382.580000100002508,840237,14200_100,1150_100,2,,,,,67435.320
148488,"14200_100,1150_100","1150_100,1420_100","1150*,1420",2,1,1,0,2476.250000009999894,840281,14200_100,1150_100,2,,,,,2478.176
137397,"1210_62,15100_25,2230_15,2210_12","1510_25,1210_62,2230_15,2210_12","1510*,1210,2230,2210",4,1,3,2,3319.320000000000164,841021,1210_62,15100_25,4,2230_15,2210_12,,,3321.067
161915,15101_25,1510_25,1510*,1,1,0,0,1081.884999999999991,841096,15101_25,,1,,,,,694.315
16198,"15101_100,14101_100","1510_100,1410_100","1510*,1410",2,1,1,0,61.774999999967989,841576,15101_100,14101_100,2,,,,,61.824
161918,15101_25,1510_25,1510*,1,1,0,0,675.904999998676431,841533,15101_25,,1,,,,,676.271
34118,"1210_62,15100_25,2210_12","2210_12,1510_25,1210_62","2210,1510*,1210",3,1,2,1,214.154999998682172,841661,1210_62,15100_25,3,2210_12,,,,214.268
161078,15100_0,1510_0,1510*,1,1,0,0,1121.660000000000082,842159,15100_0,,1,,,,,1122.259
37411,"1430_44,22600_25,15100_25","1510_25,2260_25,1430_44","1510*,2260,1430",3,1,2,1,78.599999999860302,842235,1430_44,22600_25,3,15100_25,,,,78.660
158276,"1430_100,62201_72,15101_25","6220_72,1510_25,1430_100","6220*,1510*,1430",3,2,1,0,1384.974999999999909,843582,1430_100,62201_72,3,15101_25,,,,1386.038
518884,"62201_72,15101_25","6220_72,1510_25","6220*,1510*",2,2,0,0,530.380000009928040,845459,62201_72,15101_25,2,,,,,530.789
141676,"14101_100,62201_72,15101_25","6220_72,1510_25,1410_100","6220*,1510*,1410",3,2,1,0,140.569999993424886,845570,14101_100,62201_72,3,15101_25,,,,140.678
503320,"62201_50,15101_25,14201_25","6220_50,1510_25,1420_25","6220*,1510*,1420",3,2,1,0,580.125000004970843,847873,62201_50,15101_25,3,14201_25,,,,580.573
423919,"62201_100,53305_12,15100_5,1430_5","5330_12,1430_5,1510_5,6220_100","5330,1430,1510*,6220*",4,2,2,0,5976.164999980000175,850252,62201_100,53305_12,4,15100_5,1430_5,,,5979.312
529307,"62201_72,15100_25,62200_25","6220_97,1510_25","6220*,1510*",2,2,0,0,1223.180000000000064,853803,62201_72,15100_25,3,62200_25,,,,1223.829
423291,"62201_100,53305_12,1430_5,15101_5","6220_100,1510_5,1430_5,5330_12","6220*,1510*,1430,5330",4,2,2,0,434.000000002852119,854824,62201_100,53305_12,4,1430_5,15101_5,,,434.235
48130,"52200_50,22600_25,15100_5,1430_5","2260_25,1430_5,1510_5,5220_50","2260,1430,1510*,5220*",4,2,2,1,4134.175000000000182,857155,52200_50,22600_25,4,15100_5,1430_5,,,4137.349
164617,"1520_38,13101_10","1310_10,1520_38","1310,1520*",2,1,1,0,138.979999998193250,864064,1520_38,13101_10,2,,,,,139.086
250055,"52200_25,62201_14,62200_13,15100_5","5220_25,1510_5,6220_27","5220*,1510*,6220*",3,3,0,0,8675.195000019999497,857649,52200_25,62201_14,4,62200_13,15100_5,,,8679.791
250068,"52200_25,62201_14,62200_13,15101_5","1510_5,6220_27,5220_25","1510*,6220*,5220*",3,3,0,0,10115.145000000000437,858769,52200_25,62201_14,4,62200_13,15101_5,,,10120.516
242423,"52200_0,62201_0,62200_0,15100_0","1510_0,6220_0,5220_0","1510*,6220*,5220*",3,3,0,0,2142.170000009999967,858794,52200_0,62201_0,4,62200_0,15100_0,,,1526.514
251027,"52200_50,22600_25,62200_5,15100_5,1430_5","5220_50,6220_5,2260_25,1430_5,1510_5","5220*,6220*,2260,1430,1510*",5,3,2,1,3398.790000009999858,859407,52200_50,22600_25,5,62200_5,15100_5,1430_5,,3401.405
295203,"53305_100,53302_100,52200_100,62201_14,62200_13,15101_5","6220_27,5220_100,1510_5,5330_100","6220*,5220*,1510*,5330",4,3,1,0,18155.865000000001601,861443,53305_100,53302_100,6,52200_100,62201_14,62200_13,15101_5,16963.574
531168,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,10353.875000000000000,864927,62201_72,1520_12,2,,,,,10361.895
531150,"62201_72,1520_12","6220_72,1520_12","6220*,1520*",2,2,0,0,199.714999998596028,865455,62201_72,1520_12,2,,,,,199.869
532723,"62201_72,1520_38,1430_15","1520_38,1430_15,6220_72","1520*,1430,6220*",3,2,1,0,126.750000001449379,865918,62201_72,1520_38,3,1430_15,,,,126.847
530591,"62201_72,1520_12,13101_5","6220_72,1520_12,1310_5","6220*,1520*,1310",3,2,1,0,115.134999999168798,865944,62201_72,1520_12,3,13101_5,,,,35.574
531140,"62201_72,1520_12","6220_72,1520_12","6220*,1520*",2,2,0,0,19338.305000000000291,865932,62201_72,1520_12,2,,,,,10353.861
530684,"62201_72,1520_12,13101_5","6220_72,1310_5,1520_12","6220*,1310,1520*",3,2,1,0,887.264999995557787,867105,62201_72,1520_12,3,13101_5,,,,855.253
531162,"62201_72,1520_12","6220_72,1520_12","6220*,1520*",2,2,0,0,32125.020000000000437,867349,62201_72,1520_12,2,,,,,32149.704
85901,"62201_72,1520_12","6220_72,1520_12","6220*,1520*",2,2,0,0,89.635000000117572,868305,62201_72,1520_12,2,,,,,89.704
530664,"62201_72,1520_12,13101_5","1310_5,1520_12,6220_72","1310,1520*,6220*",3,2,1,0,81.059999999960425,869471,62201_72,1520_12,3,13101_5,,,,81.123
86003,"62201_72,1520_38","6220_72,1520_38","6220*,1520*",2,2,0,0,152.875000000232831,870861,62201_72,1520_38,2,,,,,152.992
531137,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,108562.750000000014552,869759,62201_72,1520_12,2,,,,,108646.219
525076,"62201_72,1430_15,1520_12","1430_15,1520_12,6220_72","1430,1520*,6220*",3,2,1,0,137425.375000000000000,865955,62201_72,1430_15,3,1520_12,,,,109588.999
530861,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,8270.055000009999276,865714,62201_72,1520_12,2,,,,,8276.597
531501,"62201_72,1520_12,13101_5","1310_5,1520_12,6220_72","1310,1520*,6220*",3,2,1,0,83.579999999392314,865768,62201_72,1520_12,3,13101_5,,,,83.644
67820,"62201_100,52200_25,1520_12","6220_100,1520_12,5220_25","6220*,1520*,5220*",3,3,0,0,548.329999995172216,872253,62201_100,52200_25,3,1520_12,,,,548.622
531507,"62201_72,1520_12,13101_5","6220_72,1310_5,1520_12","6220*,1310,1520*",3,2,1,0,27781.389999999999418,869621,62201_72,1520_12,3,13101_5,,,,27802.792
141329,"14101_100,62201_72,1520_38,15101_25","1410_100,1510_25,1520_38,6220_72","1410,1510*,1520*,6220*",4,3,1,0,96.549999998527340,873620,14101_100,62201_72,4,1520_38,15101_25,,,96.624
532727,"62201_72,1520_38,1430_15","1430_15,6220_72,1520_38","1430,6220*,1520*",3,2,1,0,12331.655000000000655,868498,62201_72,1520_38,3,1430_15,,,,12341.071
531300,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,23476.825000000000728,869815,62201_72,1520_12,2,,,,,20620.148
530154,"62201_72,15101_25,1520_12","6220_72,1510_25,1520_12","6220*,1510*,1520*",3,3,0,0,609.760000014791785,873624,62201_72,15101_25,3,1520_12,,,,610.229
141551,"14101_100,62201_72,1520_38,15101_25","1520_38,1410_100,1510_25,6220_72","1520*,1410,1510*,6220*",4,3,1,0,123.420000000328287,873608,14101_100,62201_72,4,1520_38,15101_25,,,123.514
85732,"62201_72,15101_25,1520_12","6220_72,1520_12,1510_25","6220*,1520*,1510*",3,3,0,0,1593.650000009999985,873832,62201_72,15101_25,3,1520_12,,,,1594.872
525073,"62201_72,1430_15,1520_12","6220_72,1520_12,1430_15","6220*,1520*,1430",3,2,1,0,17749.439999999998690,868528,62201_72,1430_15,3,1520_12,,,,374.238
532968,"62201_72,1520_38,15101_25,1430_15","1520_38,1510_25,1430_15,6220_72","1520*,1510*,1430,6220*",4,3,1,0,151.740000005464537,873931,62201_72,1520_38,4,15101_25,1430_15,,,151.857
18684,"62201_72,1520_38,1430_15","1430_15,1520_38,6220_72","1430,1520*,6220*",3,2,1,0,2926.319999989999815,868565,62201_72,1520_38,3,1430_15,,,,2928.567
775162,92D00_0,92D0_0,"92D0",1,0,1,0,248.385000003516922,78,92D00_0,,1,,,,,248.556
153948,14200_75,1420_75,"1420",1,0,1,0,2838.330000009999821,1603,14200_75,,1,,,,,2840.270
520597,62201_72,6220_72,6220*,1,1,0,0,1940.755000000000109,1431,62201_72,,1,,,,,1942.248
776093,92D00_100,92D0_100,"92D0",1,0,1,0,7824.589999990000251,2157,92D00_100,,1,,,,,0.593
776319,92D00_100,92D0_100,"92D0",1,0,1,0,4175.260000029999901,2856,92D00_100,,1,,,,,4178.548
29826,"92D00_100,14101_100,3290_25,3250_5","1410_100,3250_5,92D0_100,3290_25","1410,3250,92D0,3290",4,0,4,0,885.980000006668320,3560,92D00_100,14101_100,4,3290_25,3250_5,,,886.457
168387,"2210_30,2230_30,14100_20,14200_5","1410_20,2230_30,1420_5,2210_30","1410,2230,1420,2210",4,0,4,2,8070.009999990000324,3690,2210_30,2230_30,4,14100_20,14200_5,,,8075.542
802533,"92D00_40,14101_30,14201_30","1420_30,1410_30,92D0_40","1420,1410,92D0",3,0,3,0,5769.169999990001088,4196,92D00_40,14101_30,3,14201_30,,,,5773.610
165119,"2120_73,2230_5","2120_73,2230_5","2120,2230",2,0,2,2,260.740000002833540,4555,2120_73,2230_5,2,,,,,260.945
157564,14201_25,1420_25,"1420",1,0,1,0,421.555000001156031,6163,14201_25,,1,,,,,338.254
785839,"92D00_100,1430_75,6420_5","6420_5,92D0_100,1430_75","6420,92D0,1430",3,0,3,0,36894.334999999999127,7733,92D00_100,1430_75,3,6420_5,,,,10135.533
153926,14200_75,1420_75,"1420",1,0,1,0,12396.909999999999854,8037,14200_75,,1,,,,,12406.534
137432,"1210_62,2230_5,2120_5","2230_5,1210_62,2120_5","2230,1210,2120",3,0,3,2,7632.745000060000166,8639,1210_62,2230_5,3,2120_5,,,,116.215
160762,1430_85,1430_85,"1430",1,0,1,0,33248.425000000002910,8645,1430_85,,1,,,,,13478.691
173136,"22600_25,2210_25","2210_25,2260_25","2210,2260",2,0,2,2,99930.800000000002910,9244,22600_25,2210_25,2,,,,,100008.668
157655,"14201_40,92D00_40,14101_20","1410_20,1420_40,92D0_40","1410,1420,92D0",3,0,3,0,6071.625000000000000,10498,14201_40,92D00_40,3,14101_20,,,,6076.303
171136,"22600_10,2210_10,1210_5","1210_5,2260_10,2210_10","1210,2260,2210",3,0,3,2,23183.845000000001164,11819,22600_10,2210_10,3,1210_5,,,,11836.511
157781,"14201_50,14101_30","1410_30,1420_50","1410,1420",2,0,2,0,84566.014999999999418,12420,14201_50,14101_30,2,,,,,84631.026
172957,22600_25,2260_25,"2260",1,0,1,1,28072.395000000000437,12966,22600_25,,1,,,,,28091.856
786089,"92D00_100,2230_50,14200_1","1420_1,2230_50,92D0_100","1420,2230,92D0",3,0,3,1,2619.090000000000146,14050,92D00_100,2230_50,3,14200_1,,,,2620.883
173120,"22600_25,14200_1","2260_25,1420_1","2260,1420",2,0,2,1,629.110000003860364,14958,22600_25,14200_1,2,,,,,629.600
168339,2210_12,2210_12,"2210",1,0,1,1,1942.664999999999964,18510,2210_12,,1,,,,,1944.183
150464,14200_20,1420_20,"1420",1,0,1,0,26945.724999999998545,16308,14200_20,,1,,,,,26959.967
169683,"2230_70,2210_38","2210_38,2230_70","2210,2230",2,0,2,2,26392.560000000001310,17387,2230_70,2210_38,2,,,,,26410.682
157492,"14201_100,14101_100","1410_100,1420_100","1410,1420",2,0,2,0,5066.015000000000327,19060,14201_100,14101_100,2,,,,,5069.917
168437,"2210_75,1210_65","2210_75,1210_65","2210,1210",2,0,2,1,1175.944999970000026,20913,2210_75,1210_65,2,,,,,1176.864
183907,3250_10,3250_10,"3250",1,0,1,0,4341.409999989999960,20083,3250_10,,1,,,,,333.594
168422,2210_75,2210_75,"2210",1,0,1,1,14322.489999999999782,22774,2210_75,,1,,,,,14333.728
37290,"14201_50,14101_30","1410_30,1420_50","1410,1420",2,0,2,0,19429.029999999998836,24440,14201_50,14101_30,2,,,,,19443.972
150481,14200_25,1420_25,"1420",1,0,1,0,3368.340000010000040,24536,14200_25,,1,,,,,3370.995
157499,"14201_100,14101_100","1410_100,1420_100","1410,1420",2,0,2,0,540.425000004842900,25179,14201_100,14101_100,2,,,,,540.840
145710,14200_100,1420_100,"1420",1,0,1,0,32570.025000000001455,25834,14200_100,,1,,,,,32595.411
173111,"22600_25,2210_12","2210_12,2260_25","2210,2260",2,0,2,2,1406.720000000000027,25841,22600_25,2210_12,2,,,,,1407.816
139949,13101_44,1310_44,"1310",1,0,1,0,64.350000000942970,26680,13101_44,,1,,,,,64.399
182681,"31401_100,14100_12","3140_100,1410_12","3140,1410",2,0,2,0,3625.195000010000058,27547,31401_100,14100_12,2,,,,,3628.095
137488,1210_65,1210_65,"1210",1,0,1,0,73194.479999999995925,28143,1210_65,,1,,,,,4131.593
168423,2210_75,2210_75,"2210",1,0,1,1,17193.875000000000000,29434,2210_75,,1,,,,,17207.246
137549,"1210_65,2230_50","2230_50,1210_65","2230,1210",2,0,2,1,4249.595000000000255,30122,1210_65,2230_50,2,,,,,4252.938
157493,"14201_100,14101_100","1420_100,1410_100","1420,1410",2,0,2,0,113.625000000011639,44120,14201_100,14101_100,2,,,,,113.713
153931,14200_75,1420_75,"1420",1,0,1,0,34039.330000000001746,31561,14200_75,,1,,,,,34065.824
780951,92D00_100,92D0_100,"92D0",1,0,1,0,37469.364999999997963,33836,92D00_100,,1,,,,,37499.102
160049,1430_70,1430_70,"1430",1,0,1,0,2371.735000000000127,35414,1430_70,,1,,,,,2373.632
141405,14101_100,1410_100,"1410",1,0,1,0,493.224999995090229,35579,14101_100,,1,,,,,493.613
145754,14200_100,1420_100,"1420",1,0,1,0,53979.934999999997672,36334,14200_100,,1,,,,,54016.928
804711,92D00_75,92D0_75,"92D0",1,0,1,0,18150.604999999999563,36761,92D00_75,,1,,,,,18164.678
169496,"2230_50,14200_1","2230_50,1420_1","2230,1420",2,0,2,1,889.245000004525195,37714,2230_50,14200_1,2,,,,,889.943
802532,"92D00_40,14101_30,14201_30","1410_30,92D0_40,1420_30","1410,92D0,1420",3,0,3,0,2115.429999989999942,37365,92D00_40,14101_30,3,14201_30,,,,2117.055
172909,22600_25,2260_25,"2260",1,0,1,1,1895.140000000000100,37575,22600_25,,1,,,,,1896.617
168403,"2210_55,14200_1","2210_55,1420_1","2210,1420",2,0,2,1,44427.224999999998545,37682,2210_55,14200_1,2,,,,,44461.744
165112,2120_73,2120_73,"2120",1,0,1,1,20478.255000000001019,37922,2120_73,,1,,,,,10364.302
158799,"1430_40,92D00_30","1430_40,92D0_30","1430,92D0",2,0,2,0,12190.969999999999345,38616,1430_40,92D00_30,2,,,,,12197.514
13153,"2210_55,14200_1","1420_1,2210_55","1420,2210",2,0,2,1,621.850000002898696,38875,2210_55,14200_1,2,,,,,622.333
137544,"1210_65,2230_5,2120_5","2120_5,2230_5,1210_65","2120,2230,1210",3,0,3,2,7952.989999999999782,40084,1210_65,2230_5,3,2120_5,,,,7959.231
141303,"14100_12,31401_0","1410_12,3140_0","1410,3140",2,0,2,0,35085.080000000001746,40810,14100_12,31401_0,2,,,,,35113.152
139999,13101_50,1310_50,"1310",1,0,1,0,3751.250000000000000,41995,13101_50,,1,,,,,3754.136
36931,14200_50,1420_50,"1420",1,0,1,0,7409.830000009998912,42066,14200_50,,1,,,,,7415.674
168409,"2210_55,14200_1","1420_1,2210_55","1420,2210",2,0,2,1,33441.224999999998545,43003,2210_55,14200_1,2,,,,,33467.210
803548,"92D00_50,14200_20","1420_20,92D0_50","1420,92D0",2,0,2,0,1454.414999999999964,60646,92D00_50,14200_20,2,,,,,1455.182
182704,"31500_100,14201_75,14101_12","1420_75,3150_100,1410_12","1420,3150,1410",3,0,3,1,3000.894999990000088,44064,31500_100,14201_75,3,14101_12,,,,9.454
169563,"2230_60,2210_40","2210_40,2230_60","2210,2230",2,0,2,2,370519.765000000072177,44003,2230_60,2210_40,2,,,,,370773.296
168693,"2230_20,14100_20,14200_10","2230_20,1420_10,1410_20","2230,1420,1410",3,0,3,1,5547.739999999999782,44346,2230_20,14100_20,3,14200_10,,,,5551.544
121935,92D00_100,92D0_100,"92D0",1,0,1,0,3302.394999999999982,44490,92D00_100,,1,,,,,3305.006
121031,92D00_100,92D0_100,"92D0",1,0,1,0,4106.925000000000182,45243,92D00_100,,1,,,,,4110.157
156421,14200_84,1420_84,"1420",1,0,1,0,60.725000002019812,44907,14200_84,,1,,,,,60.767
137069,1210_55,1210_55,"1210",1,0,1,0,5892.650000020000334,45675,1210_55,,1,,,,,5897.172
137260,"1210_60,2210_12","1210_60,2210_12","1210,2210",2,0,2,1,29557.549999999999272,46960,1210_60,2210_12,2,,,,,29581.195
168596,"2230_15,14200_1","2230_15,1420_1","2230,1420",2,0,2,1,76.334999999634448,47499,2230_15,14200_1,2,,,,,68.128
153910,14200_75,1420_75,"1420",1,0,1,0,1642.730000009999912,47816,14200_75,,1,,,,,1644.008
158156,1430_100,1430_100,"1430",1,0,1,0,8796.104999990000579,47952,1430_100,,1,,,,,8803.029
786138,"92D00_100,2230_50,14200_1","2230_50,92D0_100,1420_1","2230,92D0,1420",3,0,3,1,1126.605000000000018,48302,92D00_100,2230_50,3,14200_1,,,,1127.376
2260,"2230_30,2210_30,14100_20,14200_5","2230_30,1410_20,1420_5,2210_30","2230,1410,1420,2210",4,0,4,2,61.355000000940635,48663,2230_30,2210_30,4,14100_20,14200_5,,,61.397
141297,"14100_20,14200_10","1410_20,1420_10","1410,1420",2,0,2,0,2290.414999999999964,49211,14100_20,14200_10,2,,,,,2291.984
36934,14200_50,1420_50,"1420",1,0,1,0,524.420000003651808,49313,14200_50,,1,,,,,524.831
169720,"2230_70,2210_12","2210_12,2230_70","2210,2230",2,0,2,2,9287.204999999999927,49756,2230_70,2210_12,2,,,,,9293.575
184853,"3290_10,3250_10,14101_10","3250_10,1410_10,3290_10","3250,1410,3290",3,0,3,0,35202.150000000001455,50640,3290_10,3250_10,3,14101_10,,,,19700.169
775187,"92D00_10,3250_5","3250_5,92D0_10","3250,92D0",2,0,2,0,5090.494999999999891,51658,92D00_10,3250_5,2,,,,,5093.235
137422,"1210_62,2230_5,2120_5","1210_62,2230_5,2120_5","1210,2230,2120",3,0,3,2,1214.429999980000048,52718,1210_62,2230_5,3,2120_5,,,,1158.099
168418,2210_88,2210_88,"2210",1,0,1,1,1330.954999999999927,52896,2210_88,,1,,,,,1331.988
38044,2210_75,2210_75,"2210",1,0,1,1,9822.334999979999338,52912,2210_75,,1,,,,,9829.956
145736,14200_100,1420_100,"1420",1,0,1,0,8014.399999989999742,54317,14200_100,,1,,,,,8019.835
137543,"1210_65,2230_5,2120_5","2120_5,1210_65,2230_5","2120,1210,2230",3,0,3,2,17108.305000000000291,55359,1210_65,2230_5,3,2120_5,,,,13708.499
803553,"92D00_50,1430_10","1430_10,92D0_50","1430,92D0",2,0,2,0,7292.260000000000218,56934,92D00_50,1430_10,2,,,,,7296.171
153898,14200_75,1420_75,"1420",1,0,1,0,3127.759999979999520,56833,14200_75,,1,,,,,3130.214
776325,92D00_100,92D0_100,"92D0",1,0,1,0,13874.459999999999127,58206,92D00_100,,1,,,,,13885.394
150482,14200_25,1420_25,"1420",1,0,1,0,19674.145000000000437,58787,14200_25,,1,,,,,19689.642
157875,"14201_80,14101_20","1410_20,1420_80","1410,1420",2,0,2,0,1058.549999999999955,58889,14201_80,14101_20,2,,,,,1059.364
157487,"14201_100,1430_55","1420_100,1430_55","1420,1430",2,0,2,0,3351.875000000000000,59870,14201_100,1430_55,2,,,,,3354.466
5528,"2120_73,2230_5","2120_73,2230_5","2120,2230",2,0,2,2,6764.915000009998948,60067,2120_73,2230_5,2,,,,,6770.249
159554,1430_65,1430_65,"1430",1,0,1,0,4161.485000009999567,60218,1430_65,,1,,,,,4164.815
141170,"14100_0,31401_0","1410_0,3140_0","1410,3140",2,0,2,0,13336.165000000000873,60262,14100_0,31401_0,2,,,,,13346.836
137551,"1210_65,2230_50","1210_65,2230_50","1210,2230",2,0,2,1,9069.259999980000430,61596,1210_65,2230_50,2,,,,,9076.375
139998,13101_50,1310_50,"1310",1,0,1,0,15031.485000000000582,62529,13101_50,,1,,,,,15043.055
173361,"22600_35,2210_12","2210_12,2260_35","2210,2260",2,0,2,2,10537.784999899999093,63515,22600_35,2210_12,2,,,,,10546.031
168342,2210_12,2210_12,"2210",1,0,1,1,3159.000000009999894,63654,2210_12,,1,,,,,3161.471
152024,14200_50,1420_50,"1420",1,0,1,0,26908.474999999998545,63703,14200_50,,1,,,,,26929.671
169495,"2230_50,14100_30,14200_10","1420_10,2230_50,1410_30","1420,2230,1410",3,0,3,1,6602.335000000000036,63947,2230_50,14100_30,3,14200_10,,,,6606.860
168765,"2230_20,14100_20,14200_10","2230_20,1410_20,1420_10","2230,1410,1420",3,0,3,1,5087.020000000000437,64178,2230_20,14100_20,3,14200_10,,,,5090.508
157775,"14201_50,14101_30","1410_30,1420_50","1410,1420",2,0,2,0,128102.345000000001164,66952,14201_50,14101_30,2,,,,,128201.056
168813,"2230_20,14100_20,14200_10","1420_10,2230_20,1410_20","1420,2230,1410",3,0,3,1,1434.174999999999955,67291,2230_20,14100_20,3,14200_10,,,,1435.158
209084,40901_12,4090_12,"4090",1,0,1,0,791.765000000595592,67653,40901_12,,1,,,,,792.393
157819,"14201_70,14101_30","1410_30,1420_70","1410,1420",2,0,2,0,6167.074999999999818,68337,14201_70,14101_30,2,,,,,6171.814
153937,14200_75,1420_75,"1420",1,0,1,0,13993.479999999999563,69145,14200_75,,1,,,,,14003.020
221556,40901_50,4090_50,"4090",1,0,1,0,2614.739999979999538,69390,40901_50,,1,,,,,2072.406
145734,14200_100,1420_100,"1420",1,0,1,0,563.129999998059361,70023,14200_100,,1,,,,,563.511
168454,"2210_75,22600_25","2260_25,2210_75","2260,2210",2,0,2,2,2535.334999979999793,70075,2210_75,22600_25,2,,,,,2537.333
169394,2230_50,2230_50,"2230",1,0,1,1,845.115000000979535,77465,2230_50,,1,,,,,845.780
145726,14200_100,1420_100,"1420",1,0,1,0,1439.585000000000036,70102,14200_100,,1,,,,,1440.702
141308,"14100_20,14200_5","1410_20,1420_5","1410,1420",2,0,2,0,2691.599999999999909,71379,14100_20,14200_5,2,,,,,2693.445
145680,14200_100,1420_100,"1420",1,0,1,0,5521.295000000000073,71752,14200_100,,1,,,,,5525.643
140003,13101_50,1310_50,"1310",1,0,1,0,4264.729999999999563,72509,13101_50,,1,,,,,4268.021
785663,"92D00_100,14101_100,3290_25,3250_10","3290_25,92D0_100,1410_100,3250_10","3290,92D0,1410,3250",4,0,4,0,1496.085000000000036,73454,92D00_100,14101_100,4,3290_25,3250_10,,,1496.898
139799,13101_25,1310_25,"1310",1,0,1,0,126.090000001151367,75477,13101_25,,1,,,,,126.187
145702,14200_100,1420_100,"1420",1,0,1,0,303.799999999895249,98515,14200_100,,1,,,,,304.038
786141,"92D00_100,2230_70,2210_38","2230_70,92D0_100,2210_38","2230,92D0,2210",3,0,3,2,4433.560000000000400,75620,92D00_100,2230_70,3,2210_38,,,,4436.598
158582,"1430_20,14200_20","1430_20,1420_20","1430,1420",2,0,2,0,7338.860000009999567,75810,1430_20,14200_20,2,,,,,7342.740
146127,14200_100,1420_100,"1420",1,0,1,0,1582.484999999999900,79793,14200_100,,1,,,,,1583.732
146128,14200_100,1420_100,"1420",1,0,1,0,1236.109999999999900,76673,14200_100,,1,,,,,1237.084
153924,14200_75,1420_75,"1420",1,0,1,0,10649.924999999999272,76128,14200_75,,1,,,,,10658.193
168461,2210_88,2210_88,"2210",1,0,1,1,1147.359999999999900,82099,2210_88,,1,,,,,1148.251
767705,92A00_100,92A0_100,92A0,1,0,1,0,954.525000003405012,76857,92A00_100,,1,,,,,955.259
169173,"2230_30,2210_30,14100_20,14200_5","1420_5,1410_20,2230_30,2210_30","1420,1410,2230,2210",4,0,4,2,510.284999997364196,81048,2230_30,2210_30,4,14100_20,14200_5,,,510.635
168377,2210_25,2210_25,"2210",1,0,1,1,99.189999996977861,77178,2210_25,,1,,,,,99.268
168353,2210_12,2210_12,"2210",1,0,1,1,129.289999999597200,77211,2210_12,,1,,,,,129.391
173133,"22600_25,14200_1","1420_1,2260_25","1420,2260",2,0,2,1,6204.045000019999861,78362,22600_25,14200_1,2,,,,,6208.875
152023,14200_50,1420_50,"1420",1,0,1,0,9385.004999999999200,78970,14200_50,,1,,,,,9392.370
21767,14200_100,1420_100,"1420",1,0,1,0,3386.665000009999858,79522,14200_100,,1,,,,,3389.337
38204,"2230_70,2210_12","2210_12,2230_70","2210,2230",2,0,2,2,1213.930000000000064,79547,2230_70,2210_12,2,,,,,1214.762
776028,92D00_100,92D0_100,"92D0",1,0,1,0,5792.269999989999633,82038,92D00_100,,1,,,,,4731.091
137512,"1210_65,2120_5","2120_5,1210_65","2120,1210",2,0,2,1,14492.204999999999927,82357,1210_65,2120_5,2,,,,,14503.598
182680,"31401_100,14100_12","3140_100,1410_12","3140,1410",2,0,2,0,15422.174999999999272,83171,31401_100,14100_12,2,,,,,15434.514
173127,"22600_25,2210_12","2210_12,2260_25","2210,2260",2,0,2,2,5342.640000000000327,85276,22600_25,2210_12,2,,,,,5346.800
145728,14200_100,1420_100,"1420",1,0,1,0,4150.630000010000003,84196,14200_100,,1,,,,,4153.855
145730,14200_100,1420_100,"1420",1,0,1,0,2595.949999999999818,84376,14200_100,,1,,,,,2597.966
139896,13101_25,1310_25,"1310",1,0,1,0,83.974999999965078,90682,13101_25,,1,,,,,84.040
168449,"2210_75,2230_15,14200_1","1420_1,2210_75,2230_15","1420,2210,2230",3,0,3,2,11783.475000000000364,85506,2210_75,2230_15,3,14200_1,,,,755.967
169499,"2230_50,2120_10,1210_10","2120_10,2230_50,1210_10","2120,2230,1210",3,0,3,2,18855.834999999999127,85557,2230_50,2120_10,3,1210_10,,,,18870.683
152032,14200_50,1420_50,"1420",1,0,1,0,1676.795000000000073,98457,14200_50,,1,,,,,1678.109
137130,"1210_55,22600_25","1210_55,2260_25","1210,2260",2,0,2,1,69868.259999899994000,86655,1210_55,22600_25,2,,,,,2619.493
139942,13101_40,1310_40,"1310",1,0,1,0,2902.709999990000142,86780,13101_40,,1,,,,,2904.939
168406,"2210_55,14200_1","2210_55,1420_1","2210,1420",2,0,2,1,27938.680000000000291,86862,2210_55,14200_1,2,,,,,27960.380
169188,"2230_30,2210_30,14100_20,14200_5","1410_20,1420_5,2210_30,2230_30","1410,1420,2210,2230",4,0,4,2,10979.125000000000000,86979,2230_30,2210_30,4,14100_20,14200_5,,,10986.652
145727,14200_100,1420_100,"1420",1,0,1,0,4221.314999999999600,87240,14200_100,,1,,,,,4224.588
150423,14200_25,1420_25,"1420",1,0,1,0,644.350000002706679,87560,14200_25,,1,,,,,644.855
168431,2210_75,2210_75,"2210",1,0,1,1,3261.875000009999894,88517,2210_75,,1,,,,,3264.413
145731,14200_100,1420_100,"1420",1,0,1,0,727.849999995471308,90212,14200_100,,1,,,,,728.348
18120,14200_75,1420_75,"1420",1,0,1,0,16110.534999999999854,97658,14200_75,,1,,,,,16123.048
165021,"2120_40,2230_5","2230_5,2120_40","2230,2120",2,0,2,2,10533.850000099999306,98157,2120_40,2230_5,2,,,,,10542.142
